Account_ID,Customer_ID,Customer_Name,Gender,Age,Email,Phone,City,Country,Account_Type,Account_Status,Transaction_ID,Transaction_Date,Transaction_Type,Amount,Currency,Description,Branch_Name,Manager_Name,Loan_ID,Loan_Amount,Interest_Rate,Tenure_Years,Investment_Type,ROI,Investment_Value,Card_Type,Late_Fee,Penalty,Tax_Amount,Total_Amount,Payment_Mode,Remarks
A8815,C67617,Ravi Kumar,,77,jane@,+916556618451,Chennai,India,Savngs,Active,T670434,2020-11-18,Deposit,877501.4928073148,USD,Transfer,Suburban,,L4687,2469411.7010379173,10.942139585988645,18.0,Bond,8.989011795741431,931788.6762117597,MasterCard,724.5087585392457,6671.673963623534,5294.204419684046,810698.5060711964,Credit,
A3801,C57450,,Male,78,fatima@gmail.com,+918950696333,,india,Business,Inactive,T875375,2022-02-01,Withdrawal,828229.9366108056,GBP,Investment,,,L2603,5096499.7008044915,20.503976427816276,14.0,FD,27.73788675980397,36028.769822295944,Visa,3069.3850999801493,6106.488491277357,5294.204419684046,233226.34697263598,Credit,Good
A3762,C95918,Li Wei,Male,34,ravi@gmail,+917743793117,Chennai,,Business,Banned,T171978,2025-05-05,Transfer,907252.4429603509,EUR,,,Mr. Lee,,5767043.126904106,15.46056305069456,29.0,Mutual Fund,14.704538466637848,2294.584031866264,Visa,3568.8958458475345,3511.7245872897906,7268.295611363325,632764.5708768782,Credit,Delayed
A6316,C99247,Ravi Kumar,F,22,fatima@gmail.com,+918670095223,Delhi,UK,Current,Inactive,T274709,2024-11-16,Transfer,91127.21131394719,GBP,Transfer,City Center,Mr. Lee,L5574,3187584.678837018,20.503976427816276,27.0,FD,6.002374845466548,528548.4700212231,,2204.04267989811,7786.504917281257,9388.108936714852,877532.7299491779,Credt,Good
A9940,C77675,Fatima Noor,Male,72,ravi@gmail,+916335378309,mumbai,india,Loan,Banned,T373418,2025-10-26,Loan Payment,993164.4225595851,GBP,,Downtown,Ms. Sharma,,2335395.112916415,10.600669807841836,25.0,FD,18.733944349373875,89871.47334778636,,2946.673745489818,3041.760770056594,9271.774172695063,339129.75950615224,Cash,Check required
A6396,C41842,Jane Smith,Male,60,,+916176272635,mumbai,USA,Savngs,Inactive,T199658,2023-04-30,Transfer,18130.206624247487,EUR,Loan EMI,,Mr. Rao,,9266523.382259827,3.7249918525220345,22.0,Stock,24.232768247863877,794537.4919962189,MasterCard,3161.275454427855,7786.504917281257,539.0785914203223,216682.55201463,UPI,
A7152,C96058,Jane Smith,Female,45,jane@,+917141757310,,india,Savings,Inactive,T955833,2023-01-20,Deposit,909564.4728943588,USD,Investment,Downtown,Mr. Rao,,8927849.756915567,15.46056305069456,28.0,FD,7.7786294091385315,198149.05005966927,,2975.564044863332,8584.133355685995,8323.054217152454,419906.9234252409,UPI,Good
A1973,C41440,Ravi Kumar,Male,23,ravi@gmail,+916029533658,Chennai,UK,Savings,Inactive,T616119,2025-09-17,Loan Payment,593746.4123731395,USD,Transfer,,Mrs. Patel,,8625551.227294983,4.0180832313354795,6.0,FD,4.5731369578624355,234375.9167642702,MasterCard,1408.109841445505,2584.5683303313326,3581.075551347086,1217929.250488141,Cash,
A3342,C75721,,,29,jane@,+917063990946,Delhi,USA,Loan,Inactive,T678792,2024-06-16,Withdrawal,885026.8230148039,USD,,City Center,Mrs. Patel,,7251065.421507847,15.46056305069456,28.0,Mutual Fund,16.906035439874728,633804.3810508488,Visa,3645.543842064238,8596.719948230013,4035.1698753472087,1404556.5245212147,UPI,
A2181,C34256,michael Brown,,40,jane@,+917045236824,,,Business,,T140018,2023-05-05,Withdrawal,268652.74637253326,INR,Transfer,City Center,Mrs. Patel,,4343876.390243207,4.358493491691109,21.0,Stock,24.90170536008687,283504.3753089264,,4283.626679025848,3131.3888509078024,7411.528879949374,1108318.6097027273,Debet,Check required
A5823,C14316,michael Brown,Female,24,fatima@gmail.com,+917967869402,mumbai,India,Savngs,,T266441,2022-03-11,Loan Payment,674224.6974033393,EUR,Investment,City Center,Ms. Sharma,,8958477.016791882,13.710549648360352,2.0,,8.6431594708136,920563.9439439132,Visa,4510.51109982781,3215.0462609424835,6966.1719178533485,416414.4511635146,Online,Check required
A8931,C71363,Li Wei,,43,ravi@gmail,+918827124774,Bangalore,UK,Current,Active,T701031,2024-10-12,Transfer,919046.3732009683,USD,,Main,Mrs. Patel,L9188,2137266.0808471045,10.111024641114184,24.0,FD,1.7157992661983155,234375.9167642702,MasterCard,2818.0309306801464,2031.5043796246234,3087.29381057926,385528.98203612387,Online,
A6879,C80836,John Doe,Female,50,,+919445519964,Chennai,USA,Current,Inactive,T221559,2022-07-28,Transfer,15097.000527098968,EUR,Transfer,,Ms. Sharma,,231178.13080837525,17.470664230576446,29.0,Stock,28.003989778805682,747222.1994543078,Amex,1299.3475631495617,9078.420872025323,629.3934889315256,914931.5551734554,Debit,Delayed
A9090,C55416,Fatima Noor,F,51,jane@,+917804230661,mumbai,India,Savings,,T264675,2023-06-29,Withdrawal,529691.56258243,EUR,Investment,City Center,,L2104,1519590.7467991533,20.59690022525787,26.0,FD,6.059269802238506,848161.2974963529,Visa,3255.402918284518,8238.530883947295,6966.1719178533485,1491466.7198181844,Credit,Check required
A8279,C52400,michael Brown,Other,85,ravi@gmail,+917206078600,mumbai,,Current,Banned,T862653,2021-10-04,Loan Payment,485332.18903848727,INR,Loan EMI,Main,,,152764.7927065964,13.99029822340537,15.0,Mutual Fund,18.220024344711234,963928.6301848894,,1323.409211033416,8815.719859434583,4008.183491342121,1252661.5810016254,Debit,
A8491,C88213,Li Wei,Male,37,jane@,+918768569889,Mumbai,,Savngs,Active,T386451,2024-03-12,Deposit,393231.1175208077,EUR,,Main,Mrs. Patel,,4343876.390243207,21.977272270042747,14.0,Stock,17.138046625701904,848161.2974963529,RuPay,4169.125439649792,7453.813910753722,3581.075551347086,962521.6138407837,Online,Good
A5655,C80253,John Doe,F,55,jane@,+918266013525,Chennai,USA,Business,Banned,T583438,2021-11-28,Withdrawal,542887.0901966413,USD,Bill Payment,Main,,L9365,5514442.880619089,5.316699390452643,17.0,Bond,26.401455438543483,608963.878422469,Visa,397.85242628791906,3699.187480556668,5902.814080564759,385528.98203612387,Online,
A8085,C72586,michael Brown,Mle,42,fatima@gmail.com,+919028288478,Chennai,india,Current,Inactive,T454051,2022-08-05,Transfer,740338.999540867,EUR,,,Mr. Lee,,8225687.01853336,10.1115271897656,2.0,,28.6504061122051,864734.547251879,,124.6626733251477,7999.639526393771,7268.295611363325,91131.39715497478,Debit,Good
A5833,C37877,Jane Smith,,62,jane@,+916699921788,mumbai,,Business,,T939464,2025-02-12,Withdrawal,402949.74204694363,USD,Salary,Main,Mrs. Patel,,3318575.833800916,3.216938344075343,13.0,Stock,28.6504061122051,633804.3810508488,Visa,653.1000477382182,8596.719948230013,5290.013559482721,1494309.9483422737,Debet,
A5351,C26179,Fatima Noor,F,52,john@example.com,+919388781107,,UK,Savings,Active,T947592,2020-06-25,Transfer,,INR,Bill Payment,,Ms. Sharma,L1822,9193349.922797851,3.0495656174843218,,FD,23.986358238789723,135409.12196937596,Amex,3221.6708142777175,4350.431520865205,199.544757896305,600493.8118287886,Cash,Check required
A6141,C23811,Li Wei,F,45,john@example.com,+919605996887,Chennai,UK,Business,Active,T632055,2021-11-09,Deposit,154769.3797000427,USD,Bill Payment,Main,Mr. Lee,,700836.8783708585,23.014515809890234,6.0,Bond,12.197552721879209,520344.5643578307,MasterCard,609.0371611921086,7999.639526393771,3287.3838725303385,528054.5651551575,Debet,
A5212,C40664,,Male,28,,+917995449896,Delhi,USA,Savings,Inactive,T164554,2021-01-04,Loan Payment,161183.9132540966,USD,Transfer,Suburban,Ms. Sharma,L9610,9090889.963784384,22.850496352289294,1.0,FD,15.579901016473494,36028.769822295944,Amex,4709.845928579384,3936.1160977529385,4002.030395705224,1327784.5442568623,Cash,Check required
A1623,C38847,Jane Smith,Other,87,ravi@gmail,+917172149928,,USA,Current,Banned,T195619,2022-03-29,Transfer,106181.44074295727,GBP,,Downtown,Mrs. Patel,,1889834.2425027774,8.461335707984428,9.0,Stock,26.797525683224343,652387.1050245356,MasterCard,245.1474308729118,419.7448312825802,558.8762521170754,863257.5536417122,Debit,
A2254,C75420,Ravi Kumar,,43,fatima@gmail.com,+918571901667,Bangalore,USA,Loan,Banned,T616372,2024-10-01,Withdrawal,180081.6166490258,USD,Loan EMI,,Mr. Lee,,1155976.09864996,9.199331070328533,23.0,Stock,11.471343515002383,929562.0776705791,Visa,843.5348903724877,8951.240226434471,4002.030395705224,1266976.1884780037,Credt,Check required
A5692,C48090,John Doe,Female,65,ravi@gmail,+918561616165,Delhi,,Savngs,Active,T469569,2021-12-30,Deposit,677643.4209813842,EUR,Transfer,City Center,Mrs. Patel,,9414841.692404369,19.485205301014023,24.0,,16.56749852763584,991987.8444618817,,724.5087585392457,2533.2447186290096,539.0785914203223,810698.5060711964,UPI,
A1649,C32280,John Doe,Male,63,,+916368008654,Chennai,USA,Savings,Inactive,T134743,2022-09-27,Loan Payment,828229.9366108056,GBP,Loan EMI,Main,,,2506062.540506736,20.59690022525787,15.0,FD,2.43022286446441,848161.2974963529,Visa,2818.0309306801464,3936.1160977529385,4295.786824809295,1124964.5527538352,Cash,Check required
A9124,C14188,michael Brown,F,57,fatima@gmail.com,+916650470945,mumbai,India,Loan,Inactive,T283210,2022-05-06,Withdrawal,907252.4429603509,EUR,Transfer,Downtown,Ms. Sharma,,7328002.964717242,23.014515809890234,11.0,Stock,6.059269802238506,89871.47334778636,RuPay,2975.564044863332,6164.607725442522,1223.304961754522,1124964.5527538352,UPI,
A7446,C85816,Ravi Kumar,Female,86,john@example.com,+919216778761,Chennai,India,Savings,,T756182,2022-02-14,Loan Payment,635193.4731650486,EUR,Transfer,Downtown,,,7635757.141894671,6.284626381157905,26.0,Mutual Fund,13.720068387611411,2294.584031866264,MasterCard,233.07882422837434,5880.657671438793,3581.075551347086,419906.9234252409,Credit,
A1295,C73322,michael Brown,Other,19,jane@,+918146519781,Bangalore,UK,Business,Active,T198802,2024-10-11,Loan Payment,20499.57052713752,INR,Loan EMI,,Mr. Rao,L6418,2926380.4110200033,6.710431105182678,29.0,Bond,25.491719710421105,683006.6897170685,RuPay,2542.1620129741846,2767.939702973076,2614.9306570429676,285464.2073450211,UPI,Delayed
A9168,C11922,Ravi Kumar,,56,fatima@gmail.com,+916187572132,,UK,Current,,T123776,2022-03-02,Transfer,674224.6974033393,INR,Salary,City Center,Mr. Lee,L1602,9414841.692404369,17.621800378164295,17.0,FD,6.002374845466548,652387.1050245356,,3085.635219794654,5780.779936470901,6048.856082288205,1305744.7034188083,Debet,
A2782,C91215,Jane Smith,,21,john@example.com,+919099008087,Chennai,,Loan,Banned,T962137,2021-04-26,Withdrawal,172902.76945130664,INR,Bill Payment,City Center,,,9236700.36830866,10.111024641114184,5.0,FD,18.52705826873535,59165.65419318991,Amex,2037.821561190652,6106.488491277357,7841.466269978789,1076491.737314693,Online,Good
A2899,C96179,Ravi Kumar,Mle,56,,+919702273291,Chennai,USA,Savings,Active,T895092,2022-09-07,Transfer,677643.4209813842,GBP,Salary,Suburban,Mrs. Patel,,2916159.0052255685,5.834725663246742,26.0,Stock,16.906035439874728,460288.0228795955,Visa,724.5087585392457,5457.881024283439,5294.204419684046,1499436.2992422548,UPI,
A6021,C59990,Jane Smith,F,50,ravi@gmail,+916107800866,Chennai,India,Savngs,,T863124,2022-08-12,Deposit,470815.3161483642,USD,Transfer,City Center,,,3187584.678837018,24.371784391021592,16.0,FD,12.38420434927495,374134.1220984742,Amex,1040.3584909565755,1352.5942408939452,3581.075551347086,790295.1608218771,UPI,Check required
A4942,C64273,Li Wei,,41,john@example.com,+916938623233,Mumbai,UK,Savngs,Active,T404653,2022-10-28,Loan Payment,413253.1593549174,USD,Bill Payment,Downtown,Mr. Rao,,8688110.38026726,10.396971405826182,7.0,Bond,24.726065328551186,233557.6377250481,Visa,709.3681910017868,8363.579799981058,9271.774172695063,1030645.689332991,Cash,Delayed
A1385,C45515,John Doe,F,72,jane@,+918098948944,Chennai,UK,Loan,Active,T680965,2020-12-25,Deposit,557091.8814336149,EUR,Transfer,City Center,Ms. Sharma,,9236700.36830866,10.600669807841836,20.0,Bond,29.690778111413053,503078.72750497534,Visa,4689.44535711027,9141.547886574375,8174.847881157075,1217929.250488141,Online,
A8710,C41168,Fatima Noor,F,60,ravi@gmail,+917685581182,,USA,Savings,Active,T977199,2020-06-13,Transfer,502597.35196135094,EUR,Loan EMI,,,,6521227.043402842,15.46056305069456,8.0,,25.60456430690326,383772.65295385086,Amex,322.4255736890014,3681.0285375469607,5960.392599351491,1217929.250488141,Credt,
A2797,C44249,Fatima Noor,Mle,80,john@example.com,+917795057209,Bangalore,india,Business,,T983463,2020-07-21,Deposit,,EUR,,Suburban,Mr. Lee,,9230778.385504935,15.46056305069456,18.0,,6.002374845466548,643143.6348757106,,4838.933436605838,7871.429521846581,4008.183491342121,1101938.8580301055,Cash,
A4850,C29590,Li Wei,Other,39,ravi@gmail,+916997391896,,India,Business,Banned,T366376,2020-02-25,Withdrawal,413253.1593549174,GBP,Investment,Downtown,Ms. Sharma,,9193349.922797851,13.50711241418061,1.0,Bond,3.4334581063258156,460288.0228795955,MasterCard,2108.6339784365764,7085.381074108912,63.55806676923703,546820.1894184718,Credit,
A8833,C45879,John Doe,Female,87,,+918534885410,Bangalore,india,Savings,Active,T217723,2023-07-24,Loan Payment,170613.33635483592,EUR,Salary,City Center,,,8839121.880924009,23.07970990066247,6.0,FD,4.5731369578624355,315257.08903639857,Amex,653.1000477382182,2868.2775848064857,2614.9306570429676,919795.0821481887,Debit,
A1451,C41615,michael Brown,Other,41,fatima@gmail.com,+919687239480,,USA,Business,,T601254,2025-02-16,Loan Payment,69954.93449259321,GBP,Investment,Downtown,Mr. Lee,L1674,9236700.36830866,12.169313814495034,10.0,Mutual Fund,18.618905776567864,374134.1220984742,Visa,2449.7741169767955,7063.0066951883255,9388.108936714852,487147.8942875628,Online,Delayed
A8897,C40394,Li Wei,Mle,15,,+919890014309,Chennai,india,Current,Banned,T498746,2025-03-03,Transfer,897429.3081731659,GBP,Loan EMI,Suburban,Mr. Lee,,3265096.0406464124,6.284626381157905,22.0,FD,23.986358238789723,747222.1994543078,MasterCard,1564.0051186487553,8815.719859434583,9388.108936714852,423995.95380464714,Debit,Delayed
A7417,C71316,Fatima Noor,Mle,88,jane@,+919268596212,Mumbai,,Loan,Banned,T132835,2024-11-10,Withdrawal,97797.50465921982,EUR,,Downtown,Ms. Sharma,,6878948.609642798,7.518093442252103,12.0,Mutual Fund,25.31442815082985,496073.4422592787,Visa,621.7911068408189,9820.885701999348,4371.578465443713,491616.80223989557,Credit,Delayed
A1896,C57112,John Doe,F,56,john@example.com,+918741633021,,india,Business,Inactive,T915587,2025-05-07,Deposit,907252.4429603509,INR,Salary,Downtown,Mr. Rao,,8958477.016791882,20.43174537953543,9.0,Mutual Fund,26.491930860414975,190908.36947253632,,1040.3584909565755,6411.281202861482,5528.661170875194,642196.3947537284,UPI,Check required
A3733,C94913,Li Wei,Mle,66,jane@,+919746918933,Chennai,USA,Current,Inactive,T252849,2020-09-15,Withdrawal,172902.76945130664,GBP,Investment,Main,,,700836.8783708585,4.0180832313354795,14.0,Stock,26.791118976730385,864734.547251879,,2542.1620129741846,4350.431520865205,3766.553764785263,339129.75950615224,Cash,
A5607,C39344,Fatima Noor,Other,39,john@example.com,+917283944447,,,Loan,Banned,T841765,2020-06-07,Loan Payment,996013.1821039101,USD,Bill Payment,Main,,,9428626.825016329,20.301754886279586,20.0,Mutual Fund,1.2176214423213545,252558.54010342545,RuPay,3869.6553510723993,2202.010978731279,1223.304961754522,1438759.615380104,Credit,Check required
A3519,C45749,michael Brown,,68,jane@,+916736693698,Delhi,India,Business,Inactive,T901628,2021-01-28,Withdrawal,677643.4209813842,INR,Salary,,Mr. Lee,,1155976.09864996,6.066739884259567,6.0,Stock,3.446746323179233,232992.38980789724,RuPay,653.1000477382182,2228.954150894179,7443.8826521301435,794294.6546812897,Debet,Good
A7612,C25869,,,81,ravi@gmail,+918736278146,mumbai,India,Business,Inactive,T806106,2022-09-08,Transfer,993164.4225595851,INR,Transfer,City Center,Mr. Rao,,9236700.36830866,8.866050366933068,27.0,FD,8.989011795741431,633804.3810508488,MasterCard,4830.538115783831,9141.547886574375,9630.574903388364,1377486.3986446962,UPI,Check required
A4030,C77904,michael Brown,Mle,20,jane@,+916842681931,mumbai,India,Savings,Active,T202935,2021-05-02,Transfer,249942.47851140358,EUR,Bill Payment,Main,Mr. Lee,,5967633.984611486,3.216938344075343,5.0,Stock,22.045256752541107,724902.4647319474,,2449.7741169767955,1901.3675599252522,718.0379134921134,1438759.615380104,Debet,
A9396,C72236,,Male,72,john@example.com,+916820008521,Bangalore,india,Current,Active,T307124,2020-01-01,Loan Payment,136336.94003546867,USD,Loan EMI,Main,Mrs. Patel,,192988.90008509325,9.325444369906808,24.0,FD,13.720068387611411,240961.32432809588,Amex,577.6896160314587,2868.2775848064857,6257.086251855517,335981.28432171664,Cash,Check required
A6995,C86025,Jane Smith,Male,84,,+918463362702,mumbai,,Savings,,T535832,2021-01-02,Loan Payment,677643.4209813842,GBP,Investment,Suburban,Mrs. Patel,L1260,3866450.17977193,22.419931174038094,11.0,FD,15.579901016473494,559925.1531258108,MasterCard,4232.0204220981705,6106.488491277357,4571.561670574809,1075623.1381563656,UPI,
A8339,C22070,,Mle,67,john@example.com,+916257613949,Chennai,USA,Loan,Banned,T476881,2021-01-25,Withdrawal,,USD,Loan EMI,City Center,Mrs. Patel,,5650068.871485042,6.710431105182678,2.0,Mutual Fund,13.878734512747718,940782.9861783403,,3620.866477722211,,9271.774172695063,1032454.4662749266,Cash,
A4862,C14795,John Doe,,80,,+919471577001,mumbai,,Loan,Banned,T429808,2024-08-28,Deposit,18130.206624247487,GBP,Transfer,City Center,Mr. Rao,,2822643.879923371,3.216938344075343,15.0,Bond,5.297867401695584,539522.8284753156,Visa,4453.877253915471,8238.530883947295,4160.042615948969,893828.3367689988,Online,Delayed
A5862,C37685,michael Brown,Male,72,,+918402581243,,UK,Current,Active,T654067,2024-08-23,Withdrawal,674224.6974033393,INR,Investment,Main,Mrs. Patel,,2498277.553394202,11.672579406716483,19.0,Mutual Fund,25.31442815082985,719197.6102049741,Amex,1746.7956978468835,8238.530883947295,21.588407498399633,927782.0849247195,Debet,Delayed
A1338,C21170,michael Brown,Mle,16,john@example.com,+917655922280,mumbai,,Savngs,,T819130,2024-04-28,Deposit,502597.35196135094,INR,Loan EMI,,Mr. Rao,L7982,8336386.295783684,8.866050366933068,8.0,Stock,15.579901016473494,653094.3973197985,MasterCard,3645.543842064238,8312.225817387492,674.258284326732,64218.11946276848,Credt,
A6464,C73245,Ravi Kumar,Male,36,john@example.com,+919720717065,,UK,Savings,,T900442,2020-05-17,Loan Payment,899919.5524003363,USD,Salary,Downtown,Mr. Rao,,3187584.678837018,5.834725663246742,9.0,Mutual Fund,10.749209695529723,237065.3087050501,RuPay,3356.042807669017,2767.939702973076,4996.349146079705,1182839.15389943,Cash,Good
A4567,C35268,Jane Smith,F,51,john@example.com,+917972383941,Chennai,india,Savngs,Active,T850505,2024-09-06,Loan Payment,542887.0901966413,EUR,Bill Payment,Suburban,Mr. Rao,L8886,9090889.963784384,21.157457461535355,29.0,FD,7.7786294091385315,869999.2740819198,RuPay,2975.564044863332,6164.607725442522,3657.001141253905,1499436.2992422548,Debet,Delayed
A7162,C53911,Jane Smith,,34,ravi@gmail,+917346554322,mumbai,,Loan,,T177077,2023-12-31,Deposit,674224.6974033393,EUR,Salary,Suburban,Ms. Sharma,,6294306.30934547,20.59690022525787,12.0,Stock,26.797525683224343,832215.0904297109,Amex,4716.209318694826,8531.286753562763,8959.306143317686,723892.4352593245,UPI,Delayed
A9974,C77725,Li Wei,F,38,ravi@gmail,+917436952672,Bangalore,,Current,,T536749,2024-11-10,Transfer,221604.9991871768,EUR,Salary,Suburban,Mrs. Patel,,9230778.385504935,13.710549648360352,7.0,,23.986358238789723,833083.6032612266,Visa,4248.3305440265485,7085.381074108912,6463.633447864693,419906.9234252409,Debit,Check required
A7729,C34051,Li Wei,Mle,79,fatima@gmail.com,+919877007064,Bangalore,,Current,Active,T734315,2020-06-16,Withdrawal,0.0,EUR,Transfer,Downtown,Ms. Sharma,L1547,192988.90008509325,4.358493491691109,25.0,Mutual Fund,18.911065511586234,420645.53326808166,Amex,2439.5534063900536,4400.716813910367,8959.306143317686,1032454.4662749266,Cash,Good
